Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signaling by Receptor Tyrosine Kinases	10/536	2.4123626661604697E-7	8.491516584884854E-5	0	0	10.553503530689843	160.80889421670815	RAP1B;GRB7;SIN3A;ITGB3;GAB1;ITGAV;PRKCZ;MET;PTK2;FGFR1
MET Activates RAP1 and RAC1	3/11	1.734123968639066E-6	2.1658957139145232E-4	0	0	178.09821428571428	2362.4742709979223	RAP1B;GAB1;MET
MET Promotes Cell Motility	4/41	2.130449691440882E-6	2.1658957139145232E-4	0	0	52.519446275543835	685.8607699472694	RAP1B;GAB1;MET;PTK2
Axon Guidance	9/541	2.6985461621379398E-6	2.1658957139145232E-4	0	0	9.12734962406015	117.03815492279776	GRB7;ARPC1B;ITGB3;CFL1;GAB1;ITGAV;MET;PTK2;FGFR1
Nervous System Development	9/567	3.956849043190551E-6	2.1658957139145232E-4	0	0	8.690412186379929	108.10927114557694	GRB7;ARPC1B;ITGB3;CFL1;GAB1;ITGAV;MET;PTK2;FGFR1
p130Cas Linkage to MAPK Signaling for Integrins	3/15	4.751994712973718E-6	2.1658957139145232E-4	0	0	118.70833333333333	1455.001641921672	RAP1B;ITGB3;PTK2
GRB2 SOS Provides Linkage to MAPK Signaling for Integrins	3/15	4.751994712973718E-6	2.1658957139145232E-4	0	0	118.70833333333333	1455.001641921672	RAP1B;ITGB3;PTK2
PI5P, PP2A and IER3 Regulate PI3K AKT Signaling	5/111	4.9224902588966436E-6	2.1658957139145232E-4	0	0	23.40683962264151	286.0712783134052	GAB1;CD28;PIP4K2C;MET;FGFR1
Signal Transduction	18/2613	5.903808357944524E-6	2.3090450466627474E-4	0	0	4.4598587026332694	53.696310463779604	GRB7;HDAC5;ARPC1B;ITGB3;GAB1;ADRA1D;FPR2;PRKCZ;PTK2;RAP1B;SIN3A;CFL1;CD28;ITGAV;PIP4K2C;MET;RNF111;FGFR1
Negative Regulation of the PI3K AKT Network	5/118	6.641960893772389E-6	2.337970234607881E-4	0	0	21.949115044247787	261.67961740035537	GAB1;CD28;PIP4K2C;MET;FGFR1
Immune System	16/2150	9.225940953494804E-6	2.9523011051183374E-4	0	0	4.607439485505607	53.4163099261862	MAP3K1;ARPC1B;MYO5A;FPR2;DDX41;TIRAP;PTK2;FBXO30;RAP1B;TRAF7;RNF114;CFL1;CD28;LCP2;ITGAV;RNF111
Signal Transduction by L1	3/21	1.37599629896714E-5	4.0362558103036104E-4	0	0	79.11507936507937	885.594215143574	ITGB3;ITGAV;FGFR1
Hemostasis	9/707	2.3177300620311967E-5	6.275699860269087E-4	0	0	6.8972063037249285	73.60931127197439	RAP1B;GRB7;SIN3A;ITGB3;CFL1;LCP2;ITGAV;PRKCZ;PTK2
Platelet Activation, Signaling and Aggregation	6/262	2.532588501825873E-5	6.367651090305052E-4	0	0	11.838341346153847	125.29325870679132	RAP1B;ITGB3;CFL1;LCP2;PRKCZ;PTK2
Signaling by MET	4/79	2.9700709447440245E-5	6.595006264171643E-4	0	0	25.860162601626016	269.5751177253927	RAP1B;GAB1;MET;PTK2
Integrin Signaling	3/27	2.9977301200780196E-5	6.595006264171643E-4	0	0	59.31845238095238	617.8058391381545	RAP1B;ITGB3;PTK2
Innate Immune System	11/1149	3.5690496065967206E-5	6.875461604375432E-4	0	0	5.34960715393363	54.783326759053146	RAP1B;MAP3K1;ARPC1B;CFL1;MYO5A;LCP2;ITGAV;FPR2;DDX41;TIRAP;PTK2
Constitutive Signaling by Aberrant PI3K in Cancer	4/83	3.6088002420222426E-5	6.875461604375432E-4	0	0	24.545847483791295	251.09297635642594	GAB1;CD28;MET;FGFR1
PIP3 Activates AKT Signaling	6/281	3.748593535673175E-5	6.875461604375432E-4	0	0	11.009790209790209	112.206769638639	HDAC5;GAB1;CD28;PIP4K2C;MET;FGFR1
Developmental Biology	12/1385	3.906512275213313E-5	6.875461604375432E-4	0	0	4.9214063431106405	49.95365478915219	GRB7;SIN3A;ARPC1B;ITGB3;CFL1;GAB1;MYO5A;ITGAV;BIRC7;MET;PTK2;FGFR1
Turbulent Flow Shear Stress Activates Signaling by PIEZO1 and Integrins in Endothelial Cells	3/31	4.577876745905811E-5	7.67339340266117E-4	0	0	50.83418367346939	507.91941315429	ITGB3;ITGAV;PTK2
MET Activates PTPN11	2/5	4.928760745700244E-5	7.886017193120391E-4	0	0	309.3333333333333	3067.91785043298	GAB1;MET
Signaling by TGF-beta Receptor Complex	4/94	5.881848938454648E-5	8.619476916409566E-4	0	0	21.533875338753386	209.76264911866522	ITGB3;ITGAV;PRKCZ;RNF111
MITF-M-dependent Gene Expression	4/94	5.881848938454648E-5	8.619476916409566E-4	0	0	21.533875338753386	209.76264911866522	SIN3A;MYO5A;BIRC7;MET
Diseases of Signal Transduction by Growth Factor Receptors and Second Messengers	7/451	6.121787582677248E-5	8.619476916409566E-4	0	0	8.094890943575153	78.52911439085722	RAP1B;HDAC5;ITGB3;GAB1;CD28;MET;FGFR1
VEGFA-VEGFR2 Pathway	4/99	7.201506407325582E-5	9.624690462357604E-4	0	0	20.395378690629013	194.54407786248083	ITGB3;ITGAV;PRKCZ;PTK2
MET Activates PI3K AKT Signaling	2/6	7.38257507055839E-5	9.624690462357604E-4	0	0	231.98837209302326	2207.0916614912107	GAB1;MET
Intracellular Signaling by Second Messengers	6/321	7.842666971697449E-5	9.859352764419649E-4	0	0	9.592185592185592	90.67825422466437	HDAC5;GAB1;CD28;PIP4K2C;MET;FGFR1
Platelet Aggregation (Plug Formation)	3/39	9.191152293921379E-5	0.001115615726710457	0	0	39.5218253968254	367.34288412793126	RAP1B;ITGB3;PTK2
Adaptive Immune System	9/854	1.0035129469257652E-4	0.0011471111084108683	0	0	5.653846153846154	52.05402063123964	RAP1B;TRAF7;RNF114;CD28;LCP2;ITGAV;TIRAP;FBXO30;RNF111
Signaling by VEGF	4/108	1.0102398966118442E-4	0.0011471111084108683	0	0	18.621951219512194	171.32479195960263	ITGB3;ITGAV;PRKCZ;PTK2
PI3K AKT Signaling in Cancer	4/110	1.0847436853511844E-4	0.0011932180538863028	0	0	18.26875287620801	166.77538376257027	GAB1;CD28;MET;FGFR1
EPHB-mediated Forward Signaling	3/42	1.149119171812704E-4	0.0012257271166002176	0	0	36.476190476190474	330.8880957165041	ARPC1B;CFL1;PTK2
Disease	14/2131	1.5895082715492204E-4	0.0016456085634862518	0	0	3.805324028220092	33.28484835950749	HDAC5;ENTPD1;ARPC1B;ITGB3;GAB1;MYO5A;TIRAP;PTK2;ACAT1;RAP1B;SIN3A;CD28;MET;FGFR1
