Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Signal Transduction	76/2613	1.7459984113939763E-25	1.6464765019445197E-22	0	0	5.888863009280826	335.7081848063214	ATF1;ITGB1;GPSM2;CCNK;ERCC6L;CDKN1A;TFRC;ITGB5;ARPC1B;ITGA2B;CLTC;PLAT;RGS4;RPTOR;HTR6;GJA1;SIN3A;PSMD2;SUFU;TIMP2;RNF111;PDGFRB;PDGFRA;NCOA2;CCT2;RING1;PARP1;FNBP1;ITGA3;ACTN1;AVPR2;NCOR2;HGS;RHOJ;PGR;KIF2C;PPARG;TLN1;ARHGEF7;SOS2;VCL;CX3CR1;GNAZ;HDAC5;HDAC2;RGS19;CAB39;LRP5;LPAR1;MST1R;THBS2;RNF2;C3;RAP1B;SOCS1;GRK5;HRH2;GNG7;GNA11;GNA12;CCL4;SPOP;SPEN;RCC2;NTRK3;HTR1D;PTK2;DLG1;FER;PSMC6;ARPC2;SP1;ACKR2;ACKR1;LAMTOR4;EZH2
Disease	51/2131	7.158840897942317E-13	3.375393483379802E-10	0	0	3.8527739959155887	107.7438193000684	GALNT12;ITGB1;CCNK;FEN1;CDKN1A;ELL;ARPC1B;ITGA2B;CLTC;KEAP1;MED19;ARID4B;MED17;MED12;GJA1;SIN3A;PSMD2;PDGFRB;PDGFRA;PARP1;AVPR2;VPS37A;MED7;NCOR2;HGS;NEIL1;TLN1;VCL;CX3CR1;GNAZ;HDAC5;HDAC2;LRP5;THBS2;C3;RAP1B;GNG7;CD14;UBE2C;NTRK3;MYO5A;SOD2;PTK2;GTF2H5;CDK7;PSMC6;ARPC2;SP1;NUP35;RPS21;EZH2
Gene Expression (Transcription)	42/1615	1.03854058698245E-11	3.264479245081501E-9	0	0	3.996988108761581	101.08630571268482	HDAC5;CCNK;CDKN1A;HDAC2;PCNA;ELL;ITGA2B;ARID4B;RNF2;MED17;MED12;RPTOR;TAF1D;TAF1B;SIN3A;PSMD2;TAF1A;NAMPT;UBTF;TEAD1;RNF111;NCOA2;RING1;PARP1;UBE2C;EAF1;LIFR;SOD2;GTF2H5;MED7;NCOR2;CDK7;PSMC6;SP1;TAL1;POLR1E;NUP35;PGR;PPARG;CDK12;LAMTOR4;EZH2
Epigenetic Regulation of Gene Expression	17/291	2.8882733022250447E-10	6.809104309995543E-8	0	0	8.25646755052386	181.35489564667816	NCOA2;HDAC2;ARID4B;GTF2H5;MED7;MED17;NCOR2;MED12;TAF1D;CDK7;TAF1B;SIN3A;TAF1A;UBTF;POLR1E;PPARG;EZH2
NoRC Negatively Regulates rRNA Expression	10/76	6.250535902174864E-10	1.1788510711501792E-7	0	0	19.451003541912634	412.2286917094948	HDAC2;TAF1D;CDK7;TAF1B;SIN3A;TAF1A;UBTF;POLR1E;ARID4B;GTF2H5
Generic Transcription Pathway	33/1230	1.2563789936442066E-9	1.8093501337397478E-7	0	0	3.9225736095965105	80.39327191731881	HDAC5;CCNK;CDKN1A;HDAC2;PCNA;ELL;ITGA2B;RNF2;MED17;MED12;RPTOR;SIN3A;PSMD2;NAMPT;TEAD1;RNF111;RING1;PARP1;UBE2C;LIFR;SOD2;GTF2H5;MED7;NCOR2;CDK7;PSMC6;SP1;TAL1;PGR;PPARG;CDK12;LAMTOR4;EZH2
Negative Epigenetic Regulation of rRNA Expression	10/82	1.343101902033747E-9	1.8093501337397478E-7	0	0	17.824675324675326	364.1275305577444	HDAC2;TAF1D;CDK7;TAF1B;SIN3A;TAF1A;UBTF;POLR1E;ARID4B;GTF2H5
Infectious Disease	34/1311	1.608193662241203E-9	1.895658279366818E-7	0	0	3.801011987229685	76.96347697306494	ITGB1;CX3CR1;GNAZ;CCNK;FEN1;HDAC2;ELL;ARPC1B;CLTC;KEAP1;MED19;ARID4B;MED17;C3;MED12;GJA1;GNG7;PSMD2;CD14;PARP1;MYO5A;VPS37A;PTK2;GTF2H5;MED7;NCOR2;CDK7;PSMC6;ARPC2;HGS;SP1;NUP35;RPS21;EZH2
RNA Polymerase II Transcription	34/1360	4.094794215893575E-9	4.290434383986268E-7	0	0	3.6508875739644973	70.51159741661678	HDAC5;CCNK;CDKN1A;HDAC2;PCNA;ELL;ITGA2B;RNF2;MED17;MED12;RPTOR;SIN3A;PSMD2;NAMPT;TEAD1;RNF111;RING1;PARP1;UBE2C;EAF1;LIFR;SOD2;GTF2H5;MED7;NCOR2;CDK7;PSMC6;SP1;TAL1;PGR;PPARG;CDK12;LAMTOR4;EZH2
RNA Polymerase I Transcription Initiation	8/48	4.91667677227266E-9	4.636426196253118E-7	0	0	25.379487179487178	485.5256546405459	HDAC2;TAF1D;CDK7;TAF1B;TAF1A;UBTF;POLR1E;GTF2H5
